id,occurred_at,district,region,severity,latitude,longitude,accident_type,casualties,vehicles_involved,weather,source
2988,11/18/2019 12:20,Chornomorsk,Odeska,1,51.546109,39.703321,other,4,1,clear,OSM
2989,5/18/2022 7:09,Brovary,Kyivska,2,48.989169,30.121146,pedestrian,5,2,rain,Telegram
2990,12/21/2025 20:21,Berehove,Zakarpatska,2,51.962563,38.085096,hit_and_run,2,4,clear,Opendatabot
2991,4/22/2024 23:58,Sokal,Lvivska,2,46.991403,27.3055,hit_and_run,4,2,clear,Telegram
2992,1/10/2022 15:29,Kharkiv,Kharkivska,3,51.15691,31.881569,rollover,2,4,storm,Telegram
2993,11/23/2021 18:30,Brovary,Kyivska,3,45.29932,31.259405,pedestrian,1,4,clear,Telegram
2994,5/28/2024 12:31,Dnipro,Dniprovska,1,46.719367,22.178293,hit_and_run,2,3,storm,Telegram
2995,11/3/2025 13:26,Lviv,Lvivska,2,48.916901,23.943658,collision,3,2,clear,OSM
2996,12/6/2022 11:20,Novomoskovsk,Dniprovska,2,50.639043,24.248294,hit_and_run,4,1,storm,OSM
2997,6/6/2019 21:19,Kamianske,Dniprovska,1,49.605301,38.684582,pedestrian,5,1,clear,Opendatabot
2998,6/26/2020 19:04,Sokal,Lvivska,2,44.715798,30.325173,rollover,4,1,rain,Opendatabot
2999,9/6/2021 9:31,Mukachevo,Zakarpatska,3,46.488392,36.04402,rollover,3,1,clear,OSM
3000,7/14/2020 18:32,Chornomorsk,Odeska,3,49.327856,35.61018,hit_and_run,2,3,fog,Telegram
3001,5/13/2019 10:53,Dnipro,Dniprovska,1,44.380557,32.161797,pedestrian,3,2,clear,Opendatabot
3002,7/4/2025 17:02,Chornomorsk,Odeska,3,51.839508,36.567558,pedestrian,1,2,rain,Telegram
3003,8/19/2025 1:52,Berehove,Zakarpatska,3,44.99758,37.290596,pedestrian,2,2,storm,Opendatabot
3004,7/2/2024 2:32,Dnipro,Dniprovska,2,49.802098,33.277526,hit_and_run,0,3,rain,OSM
3005,9/13/2021 13:31,Irpin,Kyivska,1,48.456643,39.359928,hit_and_run,1,2,rain,Opendatabot
3006,4/8/2020 17:47,Irpin,Kyivska,2,45.012923,27.687765,hit_and_run,3,2,snow,OSM
3007,7/20/2020 5:53,Chornomorsk,Odeska,2,47.885158,35.113512,rollover,5,4,storm,OSM
3008,10/10/2025 8:58,Dnipro,Dniprovska,2,48.668511,34.169228,rollover,3,3,snow,OSM
3009,6/25/2019 19:14,Lviv,Lvivska,3,46.284298,28.469,pedestrian,5,1,clear,Telegram
3010,11/26/2022 10:19,Zolochiv,Lvivska,1,44.712855,27.53852,collision,5,1,storm,Telegram
3011,2/24/2023 21:03,Vinnytsia,Vinnytska,1,47.90837,22.894692,pedestrian,1,2,storm,OSM
3012,9/13/2022 9:56,Lozova,Kharkivska,3,51.493372,33.454085,rollover,2,1,fog,OSM
3013,2/16/2019 19:04,Kharkiv,Kharkivska,1,44.723957,37.027491,hit_and_run,2,4,fog,Telegram
3014,10/14/2022 23:43,Obukhiv,Kyivska,2,49.773994,27.486606,pedestrian,0,2,storm,Opendatabot
3015,10/4/2020 5:33,Lviv,Lvivska,2,47.565507,22.187056,hit_and_run,0,1,rain,Opendatabot
3016,7/27/2024 12:38,Obukhiv,Kyivska,3,48.925126,27.209268,rollover,2,4,fog,OSM
3017,12/3/2021 17:40,Chornomorsk,Odeska,1,45.4135,27.829054,hit_and_run,1,4,storm,Telegram
3018,3/14/2020 23:09,Kharkiv,Kharkivska,1,51.273238,33.46126,rollover,3,3,clear,OSM
3019,5/31/2023 19:44,Chornomorsk,Odeska,3,48.683203,22.389429,rollover,0,4,rain,Opendatabot
3020,8/10/2019 8:14,Kharkiv,Kharkivska,3,50.344213,27.062067,collision,2,4,snow,OSM
3021,12/4/2021 5:40,Dnipro,Dniprovska,1,51.059596,28.02909,hit_and_run,3,4,clear,Opendatabot
3022,12/15/2024 14:57,Berehove,Zakarpatska,2,50.922436,38.486163,pedestrian,2,1,fog,OSM
3023,4/16/2021 0:12,Odesa,Odeska,2,44.213193,34.580073,collision,4,2,storm,Telegram
3024,4/9/2022 3:35,Haisyn,Vinnytska,3,51.526033,27.611227,collision,2,4,storm,OSM
3025,10/22/2025 23:03,Bilhorod-Dnistrovskyi,Odeska,3,47.616266,33.770335,other,3,2,rain,Telegram
3026,3/30/2025 15:20,Kamianske,Dniprovska,3,46.313662,36.660841,pedestrian,5,3,clear,Opendatabot
3027,9/6/2023 22:21,Brovary,Kyivska,3,48.201863,24.372642,hit_and_run,2,1,storm,Telegram
3028,4/14/2020 14:44,Vinnytsia,Vinnytska,1,49.319366,30.535678,hit_and_run,0,3,snow,Opendatabot
3029,8/24/2023 5:23,Kamianske,Dniprovska,1,45.688588,22.829238,hit_and_run,4,1,storm,OSM
3030,11/24/2021 16:17,Novomoskovsk,Dniprovska,2,51.86577,36.148378,collision,3,2,rain,Telegram
3031,7/28/2024 4:56,Novomoskovsk,Dniprovska,3,47.801436,38.53922,rollover,2,2,snow,Opendatabot
3032,7/16/2025 15:07,Zolochiv,Lvivska,2,46.138238,39.031487,collision,4,3,clear,Opendatabot
3033,9/9/2020 19:12,Chornomorsk,Odeska,1,52.123094,38.920029,hit_and_run,4,3,storm,OSM
3034,3/8/2025 6:39,Berehove,Zakarpatska,3,49.381981,39.372683,other,2,3,snow,Telegram
3035,4/12/2023 7:29,Chuhuiv,Kharkivska,2,49.77651,29.698012,pedestrian,5,4,fog,Opendatabot
3036,10/11/2025 5:07,Obukhiv,Kyivska,1,49.84902,38.328967,pedestrian,4,4,rain,Opendatabot
3037,6/12/2019 9:31,Odesa,Odeska,3,48.47832,22.065758,other,5,4,storm,Opendatabot
3038,7/14/2024 21:50,Mukachevo,Zakarpatska,3,44.038702,33.038965,rollover,2,4,storm,Telegram
3039,9/9/2022 14:55,Brovary,Kyivska,3,44.388072,38.19995,pedestrian,2,4,storm,Opendatabot
3040,9/15/2021 3:35,Haisyn,Vinnytska,1,45.204847,37.851992,pedestrian,2,3,snow,Opendatabot
3041,12/4/2022 2:44,Vinnytsia,Vinnytska,1,47.618478,22.764311,collision,5,1,rain,Telegram
3042,12/23/2025 3:20,Brovary,Kyivska,1,47.667551,35.920892,collision,2,4,rain,Opendatabot
3043,4/30/2024 19:19,Odesa,Odeska,2,51.422786,23.292617,rollover,0,2,snow,Telegram
3044,10/20/2021 20:27,Irpin,Kyivska,3,49.47634,26.602713,rollover,5,4,fog,OSM
3045,12/21/2024 16:10,Zhmerynka,Vinnytska,2,50.323382,26.921451,other,5,4,storm,Telegram
3046,11/16/2024 18:23,Brovary,Kyivska,3,50.436549,25.191041,other,1,1,snow,Opendatabot
3047,3/20/2022 22:04,Uzhhorod,Zakarpatska,1,44.785276,29.119511,hit_and_run,2,1,clear,OSM
3048,1/25/2024 19:48,Vinnytsia,Vinnytska,1,47.360784,32.509815,rollover,4,1,storm,Opendatabot
3049,1/20/2024 7:58,Irpin,Kyivska,2,47.194299,32.641459,collision,2,4,storm,Telegram
3050,7/10/2019 21:46,Lviv,Lvivska,1,52.220801,28.389333,collision,3,2,fog,Telegram
3051,12/29/2023 19:39,Obukhiv,Kyivska,2,52.240823,29.157724,collision,3,2,snow,Opendatabot
3052,1/29/2020 14:32,Kharkiv,Kharkivska,2,49.947762,39.216468,pedestrian,4,4,snow,Telegram
3053,12/7/2022 19:37,Lozova,Kharkivska,3,44.764481,35.014942,collision,5,3,snow,OSM
3054,10/11/2021 2:54,Berehove,Zakarpatska,1,48.667995,24.937357,rollover,3,1,fog,OSM
3055,1/14/2024 1:25,Uzhhorod,Zakarpatska,3,51.835497,28.753436,other,4,2,snow,Telegram
3056,3/31/2024 13:52,Irpin,Kyivska,3,45.200229,27.145658,rollover,2,2,snow,Opendatabot
3057,9/7/2025 20:05,Lozova,Kharkivska,2,48.226111,24.86471,rollover,3,4,fog,OSM
3058,8/4/2019 5:59,Dnipro,Dniprovska,2,46.40639,39.780652,rollover,1,3,rain,Telegram
3059,12/2/2021 20:54,Chuhuiv,Kharkivska,3,46.688818,39.957864,other,1,1,clear,Telegram
3060,6/5/2023 11:47,Zhmerynka,Vinnytska,2,49.863258,38.634194,other,2,3,fog,OSM
3061,6/16/2024 14:22,Kamianske,Dniprovska,3,51.081687,39.806301,hit_and_run,5,4,clear,OSM
3062,11/28/2019 19:08,Mukachevo,Zakarpatska,3,45.095412,38.641075,collision,2,1,storm,Telegram
3063,6/2/2022 2:02,Chornomorsk,Odeska,1,46.616107,28.63312,pedestrian,4,3,snow,Telegram
3064,5/16/2023 1:30,Berehove,Zakarpatska,3,50.282066,26.396487,hit_and_run,4,2,clear,Opendatabot
3065,6/26/2019 15:08,Novomoskovsk,Dniprovska,1,50.77642,23.217902,other,5,3,fog,Telegram
3066,11/20/2019 15:15,Zolochiv,Lvivska,2,49.390712,37.529633,rollover,4,1,clear,Opendatabot
3067,11/24/2019 3:42,Chuhuiv,Kharkivska,2,45.716105,35.438173,hit_and_run,5,4,snow,OSM
3068,9/8/2019 15:35,Novomoskovsk,Dniprovska,2,46.301548,36.849959,hit_and_run,1,3,fog,Telegram
3069,1/30/2022 16:14,Berehove,Zakarpatska,2,46.621593,27.617081,collision,2,4,fog,Opendatabot
3070,10/9/2021 23:37,Haisyn,Vinnytska,1,52.32799,24.46383,other,4,4,snow,Opendatabot
3071,9/22/2021 18:23,Mukachevo,Zakarpatska,1,44.016868,35.844258,hit_and_run,3,1,snow,Telegram
3072,3/9/2021 12:16,Zolochiv,Lvivska,2,51.660644,27.201416,rollover,4,2,fog,Telegram
3073,3/26/2024 7:31,Lozova,Kharkivska,1,46.767929,25.752552,other,3,2,snow,Telegram
3074,1/27/2019 22:02,Bilhorod-Dnistrovskyi,Odeska,3,51.385618,37.324648,pedestrian,5,1,snow,Opendatabot
3075,3/7/2020 23:29,Dnipro,Dniprovska,2,48.904345,24.88725,rollover,5,3,rain,OSM
3076,11/27/2022 3:52,Zhmerynka,Vinnytska,1,50.819604,39.131448,collision,5,2,snow,Opendatabot
3077,1/1/2024 15:30,Bilhorod-Dnistrovskyi,Odeska,1,44.640686,32.266819,pedestrian,4,2,storm,OSM
3078,3/9/2023 8:07,Uzhhorod,Zakarpatska,2,46.704786,38.003534,other,4,1,clear,Telegram
3079,1/8/2025 8:35,Irpin,Kyivska,3,46.403431,29.279026,rollover,4,3,snow,Opendatabot
3080,9/29/2019 0:08,Kharkiv,Kharkivska,2,50.245037,25.702231,other,3,3,snow,Telegram
3081,8/13/2023 22:10,Obukhiv,Kyivska,3,51.310173,31.601838,rollover,4,4,storm,Opendatabot
3082,6/22/2024 22:13,Kamianske,Dniprovska,1,48.685359,37.894161,rollover,3,4,storm,OSM
3083,4/19/2023 20:02,Brovary,Kyivska,1,50.095754,37.996946,collision,0,4,clear,Telegram
3084,7/30/2021 4:59,Odesa,Odeska,1,44.829401,26.243722,collision,5,4,storm,OSM
3085,8/3/2023 22:11,Obukhiv,Kyivska,2,52.307224,37.822381,other,0,2,fog,Telegram
3086,3/6/2023 12:01,Bilhorod-Dnistrovskyi,Odeska,3,47.717591,23.371405,rollover,3,2,storm,Opendatabot
3087,10/18/2024 8:14,Uzhhorod,Zakarpatska,1,44.260137,35.725124,collision,5,4,storm,Telegram
3088,12/11/2024 9:44,Zhmerynka,Vinnytska,2,52.099995,25.784486,rollover,4,2,fog,Opendatabot
3089,4/29/2022 12:07,Zolochiv,Lvivska,2,51.755626,37.399047,other,3,1,snow,Opendatabot
3090,10/31/2020 3:46,Irpin,Kyivska,2,47.00917,33.144828,rollover,4,2,snow,Opendatabot
3091,7/18/2020 9:12,Berehove,Zakarpatska,2,44.943383,33.858223,pedestrian,4,3,rain,Telegram
3092,5/11/2025 23:59,Kamianske,Dniprovska,1,45.39353,38.128679,pedestrian,5,2,snow,Telegram
3093,12/3/2023 9:23,Kamianske,Dniprovska,3,45.014078,26.592074,pedestrian,4,1,rain,OSM
3094,11/24/2019 10:28,Irpin,Kyivska,2,52.294357,35.897496,rollover,4,4,snow,Opendatabot
3095,8/7/2024 3:36,Haisyn,Vinnytska,1,51.885233,33.536662,collision,5,3,rain,OSM
3096,9/25/2021 3:32,Obukhiv,Kyivska,2,49.939671,38.351148,pedestrian,5,2,snow,Telegram
3097,1/21/2019 23:21,Irpin,Kyivska,1,49.389513,37.866509,rollover,0,2,fog,OSM
3098,10/11/2023 22:52,Chuhuiv,Kharkivska,3,52.486043,22.228978,other,2,2,rain,Telegram
3099,2/20/2023 3:52,Lozova,Kharkivska,1,47.650607,27.722417,pedestrian,5,1,snow,OSM
3100,4/21/2025 10:04,Uzhhorod,Zakarpatska,3,47.705099,38.675855,pedestrian,1,2,storm,OSM
3101,7/18/2019 0:35,Lviv,Lvivska,3,46.964387,32.019741,rollover,4,3,storm,Telegram
3102,1/3/2023 10:05,Lozova,Kharkivska,2,48.677686,38.266728,pedestrian,5,4,snow,OSM
3103,5/18/2025 17:18,Bilhorod-Dnistrovskyi,Odeska,3,47.816159,33.058761,pedestrian,1,3,storm,Opendatabot
3104,9/13/2021 11:53,Zolochiv,Lvivska,1,48.972067,28.591869,collision,3,3,fog,Opendatabot
3105,5/22/2022 22:24,Novomoskovsk,Dniprovska,2,48.082221,33.227243,other,5,2,fog,Telegram
3106,6/10/2023 11:51,Irpin,Kyivska,2,45.124052,24.151355,other,2,1,fog,Telegram
3107,5/31/2025 18:20,Kamianske,Dniprovska,3,50.414651,29.71119,other,3,3,storm,OSM
3108,11/12/2019 5:32,Lozova,Kharkivska,3,49.926485,31.96523,rollover,3,1,storm,OSM
3109,8/23/2023 5:38,Vinnytsia,Vinnytska,2,49.055834,39.218982,pedestrian,1,1,snow,OSM
3110,11/11/2022 22:50,Obukhiv,Kyivska,3,44.265666,29.761193,collision,2,4,clear,Opendatabot
3111,5/9/2025 18:56,Zolochiv,Lvivska,1,48.33763,35.201187,hit_and_run,2,2,fog,Opendatabot
3112,1/6/2023 7:29,Uzhhorod,Zakarpatska,2,50.196693,27.991282,rollover,0,2,clear,OSM
3113,1/29/2020 17:28,Zhmerynka,Vinnytska,1,51.670649,33.402213,collision,3,4,storm,Opendatabot
3114,2/1/2019 9:19,Kamianske,Dniprovska,1,46.125182,31.515075,rollover,0,2,fog,Opendatabot
3115,4/26/2023 3:21,Sokal,Lvivska,2,50.382814,34.64653,hit_and_run,4,1,storm,OSM
3116,2/21/2021 18:32,Irpin,Kyivska,3,45.871204,25.139009,other,0,1,clear,Telegram
3117,6/26/2021 16:17,Brovary,Kyivska,3,48.547183,35.142654,hit_and_run,1,1,snow,OSM
3118,11/5/2019 18:04,Zhmerynka,Vinnytska,3,46.449142,39.060002,hit_and_run,1,4,fog,Opendatabot
3119,2/5/2024 15:05,Brovary,Kyivska,2,48.575467,23.465012,collision,3,4,clear,OSM
3120,10/14/2022 2:53,Vinnytsia,Vinnytska,2,44.37727,30.143112,hit_and_run,5,2,clear,OSM
3121,1/7/2023 19:18,Chornomorsk,Odeska,1,51.621439,36.420595,other,4,2,clear,Telegram
3122,11/17/2022 15:53,Kamianske,Dniprovska,3,49.923767,23.813775,hit_and_run,4,1,fog,Opendatabot
3123,9/7/2025 23:07,Zhmerynka,Vinnytska,3,48.247049,30.813898,collision,1,2,snow,Opendatabot
3124,3/26/2020 3:05,Lviv,Lvivska,2,47.463155,33.07382,other,4,2,clear,OSM
3125,11/4/2019 21:11,Chornomorsk,Odeska,1,44.54608,26.686841,collision,1,2,fog,OSM
3126,6/16/2025 19:19,Zolochiv,Lvivska,2,49.964241,38.66419,rollover,3,2,clear,OSM
3127,5/24/2019 21:00,Vinnytsia,Vinnytska,1,48.7689,39.264606,collision,2,3,storm,OSM
3128,7/29/2022 22:17,Uzhhorod,Zakarpatska,3,51.230603,23.554655,other,1,4,snow,Opendatabot
3129,3/23/2025 9:34,Berehove,Zakarpatska,2,48.593001,37.801074,other,5,4,storm,OSM
3130,7/5/2023 23:37,Mukachevo,Zakarpatska,2,51.954404,35.1437,other,5,4,clear,OSM
3131,10/3/2021 3:02,Zolochiv,Lvivska,1,50.247349,30.440618,collision,2,4,storm,Telegram
3132,8/19/2020 12:05,Lozova,Kharkivska,3,50.631887,31.086746,hit_and_run,2,4,snow,Telegram
3133,8/11/2022 17:53,Mukachevo,Zakarpatska,2,46.307801,33.162593,hit_and_run,5,3,snow,Opendatabot
3134,8/7/2024 2:48,Zolochiv,Lvivska,2,45.153484,23.677557,rollover,3,4,rain,Opendatabot
3135,11/16/2023 12:58,Kharkiv,Kharkivska,1,46.275366,33.932077,rollover,1,2,storm,OSM
3136,4/9/2024 13:59,Chuhuiv,Kharkivska,1,45.015437,24.454371,other,0,1,storm,Opendatabot
3137,5/27/2020 8:03,Kamianske,Dniprovska,3,49.312934,25.436463,other,1,4,fog,OSM
3138,7/29/2022 17:44,Brovary,Kyivska,3,44.054866,24.710184,other,0,1,clear,OSM
3139,5/19/2024 20:05,Chornomorsk,Odeska,2,48.746503,37.805653,pedestrian,1,4,rain,Opendatabot
3140,12/23/2022 16:57,Haisyn,Vinnytska,3,47.352692,34.164923,pedestrian,0,4,clear,Telegram
3141,1/22/2021 19:25,Chuhuiv,Kharkivska,2,45.995474,30.579696,rollover,2,1,storm,Opendatabot
3142,6/29/2020 19:18,Zolochiv,Lvivska,2,51.9032,22.497861,collision,5,1,clear,OSM
3143,9/22/2020 20:40,Zhmerynka,Vinnytska,2,47.617608,31.777256,rollover,2,3,fog,Opendatabot
3144,12/25/2019 7:13,Zolochiv,Lvivska,2,44.700558,37.478753,hit_and_run,1,1,clear,OSM
3145,6/3/2019 10:35,Uzhhorod,Zakarpatska,1,46.531425,35.256273,other,5,1,snow,Telegram
3146,12/21/2022 0:29,Mukachevo,Zakarpatska,2,49.44021,34.485811,pedestrian,0,1,clear,OSM
3147,3/9/2025 9:50,Lviv,Lvivska,3,45.216615,30.022547,hit_and_run,5,3,rain,Telegram
3148,1/29/2022 7:29,Lviv,Lvivska,3,46.534093,33.61948,collision,1,4,rain,Telegram
3149,1/26/2022 20:46,Kharkiv,Kharkivska,1,47.211229,36.094876,pedestrian,4,1,rain,Telegram
3150,6/18/2025 6:39,Uzhhorod,Zakarpatska,2,44.871817,32.41667,collision,5,4,rain,Opendatabot
3151,5/24/2025 17:40,Zolochiv,Lvivska,1,47.273745,22.633345,collision,4,3,storm,Opendatabot
3152,10/23/2022 7:36,Odesa,Odeska,3,49.968437,35.676429,rollover,2,3,clear,OSM
3153,6/19/2022 8:10,Bilhorod-Dnistrovskyi,Odeska,1,48.228925,30.217314,pedestrian,1,2,rain,Telegram
3154,4/27/2025 23:11,Kamianske,Dniprovska,2,51.285669,35.896656,pedestrian,2,2,storm,Telegram
3155,6/29/2023 6:16,Chuhuiv,Kharkivska,2,49.642013,32.062945,pedestrian,4,1,clear,Opendatabot
3156,11/16/2023 20:39,Kamianske,Dniprovska,1,45.016451,38.61709,hit_and_run,1,4,fog,OSM
3157,6/3/2022 7:48,Dnipro,Dniprovska,2,48.511535,33.430333,hit_and_run,0,2,fog,OSM
3158,10/5/2024 21:52,Kharkiv,Kharkivska,2,48.174502,23.248423,rollover,0,1,storm,OSM
3159,4/17/2021 6:33,Sokal,Lvivska,2,47.373883,33.458964,collision,3,1,storm,Telegram
3160,5/21/2020 4:42,Mukachevo,Zakarpatska,2,47.198715,36.981435,pedestrian,5,4,rain,Telegram
3161,7/20/2020 12:55,Chornomorsk,Odeska,3,45.458505,36.214133,hit_and_run,5,4,rain,OSM
3162,12/28/2019 22:01,Novomoskovsk,Dniprovska,2,45.014125,22.829025,pedestrian,2,3,fog,OSM
3163,4/27/2023 20:43,Vinnytsia,Vinnytska,3,44.114805,24.347129,rollover,0,1,snow,Telegram
3164,11/6/2022 11:54,Sokal,Lvivska,1,50.579936,25.598965,hit_and_run,0,1,fog,Opendatabot
3165,10/1/2019 23:06,Novomoskovsk,Dniprovska,1,49.391654,33.178908,other,1,2,fog,Opendatabot
3166,7/14/2020 10:58,Chornomorsk,Odeska,2,52.191961,28.94069,rollover,3,1,fog,Opendatabot
3167,1/12/2019 10:06,Obukhiv,Kyivska,1,52.426282,23.974602,collision,5,3,snow,Opendatabot
3168,1/28/2021 23:36,Novomoskovsk,Dniprovska,3,52.030799,37.558227,other,0,2,snow,OSM
3169,12/15/2023 11:55,Novomoskovsk,Dniprovska,3,50.563912,29.133262,rollover,0,4,storm,Opendatabot
3170,10/10/2019 8:09,Brovary,Kyivska,3,46.434728,37.463072,other,0,3,rain,Opendatabot
3171,3/14/2023 16:46,Kharkiv,Kharkivska,3,48.661797,34.980029,other,1,1,rain,Opendatabot
3172,9/24/2019 6:22,Bilhorod-Dnistrovskyi,Odeska,1,46.111469,27.433907,hit_and_run,3,4,rain,Telegram
3173,6/13/2022 3:41,Irpin,Kyivska,2,45.003256,30.228904,collision,4,3,rain,Telegram
3174,10/11/2025 7:14,Obukhiv,Kyivska,2,44.385852,36.019057,hit_and_run,5,3,rain,OSM
3175,7/26/2024 4:13,Brovary,Kyivska,3,50.710716,31.95402,collision,2,4,storm,Opendatabot
3176,5/17/2019 17:02,Zhmerynka,Vinnytska,3,46.367343,23.958779,pedestrian,2,3,fog,Telegram
3177,5/26/2022 0:10,Zolochiv,Lvivska,2,47.789773,39.978788,rollover,1,2,snow,Opendatabot
3178,9/11/2023 21:48,Chornomorsk,Odeska,2,44.884834,36.641736,hit_and_run,0,1,clear,Telegram
3179,12/30/2020 8:28,Bilhorod-Dnistrovskyi,Odeska,3,44.249115,35.94362,collision,1,2,storm,OSM
3180,9/6/2020 20:55,Obukhiv,Kyivska,2,44.757441,25.073164,rollover,3,3,snow,OSM
3181,11/15/2022 0:51,Chornomorsk,Odeska,3,49.571532,35.571547,rollover,1,1,storm,Opendatabot
3182,11/14/2019 20:22,Brovary,Kyivska,3,46.359711,38.363333,hit_and_run,0,3,fog,Opendatabot
3183,6/21/2024 10:05,Chornomorsk,Odeska,3,49.974132,34.89546,other,1,4,clear,Opendatabot
3184,2/12/2020 8:25,Haisyn,Vinnytska,3,46.259126,27.493856,other,3,3,rain,Opendatabot
3185,11/14/2021 18:05,Lviv,Lvivska,2,48.062857,36.60462,pedestrian,2,3,rain,Opendatabot
3186,12/15/2025 9:04,Haisyn,Vinnytska,2,51.460668,36.988333,pedestrian,2,1,clear,Telegram
3187,9/26/2024 1:15,Zhmerynka,Vinnytska,3,51.063635,31.050513,pedestrian,0,1,fog,Opendatabot
3188,1/4/2021 19:01,Kharkiv,Kharkivska,2,46.125116,31.351356,hit_and_run,0,4,clear,Opendatabot
3189,2/11/2021 1:59,Uzhhorod,Zakarpatska,2,46.644932,39.123308,rollover,0,3,clear,Telegram
3190,11/5/2021 3:21,Bilhorod-Dnistrovskyi,Odeska,3,50.605782,36.418386,hit_and_run,0,1,snow,Telegram
3191,11/2/2025 7:55,Odesa,Odeska,3,47.361266,31.99899,pedestrian,3,1,snow,Opendatabot
3192,7/22/2020 7:12,Lviv,Lvivska,3,47.757069,32.993065,rollover,1,3,snow,Opendatabot
3193,1/6/2023 12:48,Lozova,Kharkivska,3,48.297235,22.382632,pedestrian,4,2,fog,Telegram
3194,8/16/2025 2:32,Chornomorsk,Odeska,3,47.829452,23.682003,collision,1,1,storm,OSM
3195,4/22/2021 14:22,Chornomorsk,Odeska,3,44.876465,24.721832,other,3,2,fog,Telegram
3196,11/2/2024 17:44,Vinnytsia,Vinnytska,2,45.0559,23.555487,collision,1,1,rain,Opendatabot
3197,5/21/2022 2:55,Zhmerynka,Vinnytska,2,44.843706,31.767177,pedestrian,3,1,rain,Telegram
3198,9/7/2023 9:39,Dnipro,Dniprovska,2,47.775279,39.042576,collision,3,1,storm,Telegram
3199,11/4/2023 6:41,Novomoskovsk,Dniprovska,2,49.059293,33.959992,pedestrian,2,4,rain,Opendatabot
3200,2/2/2021 17:50,Zolochiv,Lvivska,2,47.641791,25.114355,collision,0,3,fog,Opendatabot
3201,9/24/2025 5:16,Sokal,Lvivska,3,50.428419,25.866065,other,4,1,snow,Opendatabot
3202,2/1/2020 13:37,Haisyn,Vinnytska,2,49.768774,34.551481,collision,4,4,rain,Opendatabot
3203,5/15/2022 18:29,Dnipro,Dniprovska,3,50.672227,35.922279,other,3,4,storm,OSM
3204,8/28/2022 8:18,Chornomorsk,Odeska,3,44.714236,30.56178,hit_and_run,4,4,rain,OSM
3205,12/6/2021 12:03,Bilhorod-Dnistrovskyi,Odeska,3,50.079304,38.844645,pedestrian,2,2,clear,Opendatabot
3206,4/4/2020 11:31,Berehove,Zakarpatska,3,48.401359,37.691439,other,2,3,storm,Opendatabot
3207,9/4/2023 19:42,Novomoskovsk,Dniprovska,1,48.893859,26.236778,rollover,0,4,fog,Telegram
3208,3/27/2022 11:36,Kamianske,Dniprovska,2,51.684763,25.84646,pedestrian,0,2,snow,Telegram
3209,10/18/2024 16:50,Odesa,Odeska,2,45.706363,37.549315,rollover,2,1,snow,Opendatabot
3210,9/5/2021 0:39,Mukachevo,Zakarpatska,3,47.734173,24.381096,rollover,0,1,rain,Telegram
3211,3/13/2025 19:44,Odesa,Odeska,1,51.159428,25.881599,hit_and_run,5,1,rain,Telegram
3212,6/1/2019 4:07,Odesa,Odeska,2,48.821188,22.664108,pedestrian,2,3,storm,Opendatabot
3213,8/30/2023 11:08,Berehove,Zakarpatska,1,51.595385,38.21932,other,3,1,storm,Opendatabot
3214,12/6/2024 8:31,Sokal,Lvivska,1,45.842632,29.918613,collision,5,4,fog,Opendatabot
3215,9/20/2023 15:38,Chuhuiv,Kharkivska,1,44.839136,29.233794,other,2,4,snow,Telegram
3216,1/3/2019 18:01,Vinnytsia,Vinnytska,2,47.87152,30.528101,pedestrian,4,2,snow,OSM
3217,8/9/2020 12:03,Berehove,Zakarpatska,3,44.482636,32.846115,other,4,3,snow,Opendatabot
3218,6/6/2021 3:26,Novomoskovsk,Dniprovska,2,49.359426,28.22175,pedestrian,1,1,fog,Opendatabot
3219,4/12/2025 3:36,Kharkiv,Kharkivska,3,52.467688,29.030457,collision,3,1,storm,Telegram
3220,5/8/2021 4:55,Bilhorod-Dnistrovskyi,Odeska,1,47.295174,29.941505,collision,1,3,clear,Telegram
3221,3/4/2019 9:07,Brovary,Kyivska,3,45.954536,27.880057,rollover,0,1,storm,Telegram
3222,12/20/2025 19:58,Sokal,Lvivska,2,46.222498,30.629179,rollover,0,1,rain,OSM
3223,3/29/2023 0:47,Chuhuiv,Kharkivska,1,48.809923,30.095264,collision,4,3,snow,Telegram
3224,1/20/2022 16:53,Kamianske,Dniprovska,2,49.85458,28.233411,collision,4,4,snow,OSM
3225,8/10/2024 1:47,Irpin,Kyivska,1,46.054491,25.606241,rollover,3,4,storm,Opendatabot
3226,2/15/2023 1:30,Irpin,Kyivska,2,52.075493,36.568749,rollover,2,1,fog,Telegram
3227,5/27/2022 15:57,Obukhiv,Kyivska,1,44.365351,35.655923,pedestrian,1,2,storm,Telegram
3228,9/17/2021 5:59,Dnipro,Dniprovska,1,45.086358,28.765931,collision,2,4,snow,OSM
3229,7/9/2024 10:14,Zolochiv,Lvivska,2,49.461014,26.360218,hit_and_run,0,2,clear,OSM
3230,1/20/2020 23:46,Chornomorsk,Odeska,3,47.133036,33.919803,other,2,2,fog,Opendatabot
3231,5/2/2022 20:34,Zhmerynka,Vinnytska,1,46.15429,28.404191,collision,5,2,snow,Opendatabot
3232,3/14/2023 19:43,Dnipro,Dniprovska,2,52.345501,24.605411,rollover,2,4,rain,Telegram
3233,7/16/2021 8:20,Lviv,Lvivska,3,47.648401,29.729955,pedestrian,2,1,snow,OSM
3234,3/12/2021 12:19,Odesa,Odeska,3,44.917967,24.69844,rollover,5,4,snow,Telegram
